,title,body
0,"비엣젯항공, '2019 가장 일하기 좋은 기업' 선정","






      비엣젯항공이 'HR 아시아 매거진(Asia Magazine)으로부터 올해 가장 일하기 좋은 기업으로 선정됐다. 사진=비엣젯항공 제공   비엣젯항공이 HR 아시아 매거진(Asia Magazine)으로부터 올해 가장 일하기 좋은 기업으로 선정됐다고 13일 밝혔다.  HR 아시아 매거진은 최적의 근무 환경을 갖고 있는 아시아 기업을 선정해 매년 상을 수여하고 있다. 홍콩, 싱가포르, 중국, 말레이시아, 인도네시아, 대만 등 아시아 국가에서 시상식이 개최된다.  HR 아시아 매거진은 베트남을 대표하는 기업들의 HR담당자들을 통해 기업의 인적자원 운영 정책 및 고용 전략 등을 심층 분석해 비엣젯항공을 수상자로 선정한 것으로 알려졌다.  비엣젯항공의 류 덕 칸(Luu Duc Khanh) 수석부사장은 시상식에서 ""비엣젯항공의 가장 큰 자산인 임직원들이 우수한 성과를 이룰 수 있도록 업무 환경을 만들어 왔다는데 자부심을 느끼며, 특히 직원들의 설문조사가 반영된 결과라 더 의미 있다""면서 ""비엣젯항공의 성공은 임직원 개인이나 팀의 헌신 덕분에 가능한 것을 잊지 않고 모두가 행복한 사내 문화를 만들어 나가는데 더욱 역량을 집중하겠다""고 말했다.  한편 비엣젯항공은 수백만 승객들을 전 세계로 수송하고 있으며, 임직원들에게도 역동적인 근무 환경과 좋은 복지를 제공한 것을 인정 받아 수 년째 아시아 최고의 고용기업에 이름을 올리고 있다. 에어프랑스 저널이 선정한 재무 경영 부문 세계 50대 항공사에도 선정된 바 있다. integrity@fnnews.com 김규태 기자   ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ 클릭해, 뉴스 들어간다 [뉴스쿨] ▶ 세상에 이런일이 [fn파스]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지
	
"
1,"네팔행 여객기 회항, 이률 6시간 회항한 이유 대체 무엇?","






네팔행 여객기 회항, 이률 6시간 회항한 이유 대체 무엇?네팔행 대한항공 여객기가 현지 공항 활주로 폐쇄로 인해 회항했다.13일 항공 업계에 따르면 12일 오후 2시 25분경 인천국제공항에서 출발해 네팔 카트만두로 향하던 대한항공 여객기 KE695편은 카트만두 트리부반 국제공항 활주로 폐쇄 통보를 받고 이률 6시간 만에 인천공항으로 회항했다. 현지 공항에서 외국 항공사 여객기 사고가 발생해 수습차원에서 활주로가 폐쇄된 것으로 전해졌다. 이에 대한항공은 예정대로 기체를 착륙시킬 수 없어 회항한 것으로 알려졌다. 대한항공 측은 현지 사정을 파악하고 같은 항공편을 이용해 운행을 재개할 방침이다.동아닷컴 온라인뉴스팀 star@donga.com▶ 연예현장 진짜 이야기  / 후방주의! 스타들의 아찔한 순간▶ 나의 아이돌을 픽♥ 해주세요. / 이번 주는 누가 1위?- Copyrights ⓒ 스포츠동아 무단 전재 및 재배포 금지 -
	
"
2,네팔·인도에 `계절성 호우`로 공항 활주로 폐쇄…대한항공 여객기 회항,"






[사진 제공: 연합뉴스] 인천국제공항을 떠나 네팔 카트만두로 향하던 대한항공 여객기가 현지 공항 활주로 폐쇄로 회항해 승객 136명이 불편을 겪었다.13일 대한항공에 따르면 지난 12일 오후 2시 25분께 인천공항을 이륙한 카트만두행 대한항공 KE695편은 운항 도중 착륙 예정지인 카트만두 트리부반 국제공항 활주로가 폐쇄됐다는 통보를 받고 회항해 이륙 6시간 만인 오후 8시 21분께 인천공항으로 돌아왔다.대한항공 관계자는 ""트리부반 국제공항에서 외국 항공사 여객기 사고가 발생해 사고 수습으로 공항 활주로가 폐쇄됐다""며 ""예정대로 공항에 착륙할 수 없어 인천공항으로 귀항한 것""이라고 설명했다.12일(현지시간) 히말라야 타임스와 AFP통신 등 외신에 따르면 네팔 내무부는 ""전날부터 내린 폭우로 최소 17명이 숨지고 7명이 실종, 16명이 부상했다""고 발표했다.네팔 수도 카트만두 일부 지역은 허리까지 물이 차 주민들이 모두 고지대로 대피했다. 홍수와 산사태로 현재까지 1000여 명의 이재민이 발생했다.네팔의 경찰과 군이 모두 동원돼 대피·구조작업을 벌이고 있다.12일(현지시간) 오전 11시 5분께는 카트만두 트리부반 공항에 착륙하던 예티항공 NYT-422편 여객기가 미끄러지면서 활주로를 이탈, 승객 66명과 승무원 3명 중 2명이 경미하게 다쳤다.이 여객기는 네팔군지(Nepalgunj)라는 지방 도시에서 출발했다.현지 매체들은 계속 내린 비로 활주로가 미끄러워 사고가 난 것으로 보인다고 보도했다.트리부반 공항은 사고기를 이동시킬 때까지 8시간 동안 활주로를 폐쇄했다.인도 북동부 지역에도 지난 며칠간 폭우가 내리면서 아삼주에서 6명, 아루나찰프라데시주에서 5명이 숨졌다고 재난 당국이 발표했다.이들 지역에서 발생한 홍수 피해자는 수십 만명이다.인도 당국은 ""강 제방 붕괴로 침수 구역이 확대되고 있다""며 ""아삼주에서만 40만여 명이 홍수피해를 보고 있다""고 전했다.인도는 국가재난 대응군을 투입하고, 홍수 이재민을 위한 임시 구호 캠프를 설치했다.[디지털뉴스국 이세현 인턴기자]▶네이버 메인에서 '매일경제'를 받아보세요▶뉴스레터 '매콤달콤' 구독 ▶무궁무진한 프리미엄 읽을거리[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]
	
"
3,전세기도 운항 중단…일본행 항공권은 '초저가',"



동영상 뉴스






	
	【 앵커멘트 】  일본 정부의 수출규제 이후 우리 국민의 일본에 대한 호감도는 날로 떨어지고 있는데요.  이렇다보니 일본으로 향하는 한국인 관광객의 발길도 끊기고 있습니다.  예약 취소가 잇따르면서 한 여행사는 일본을 오가는 전세기의 운항을 일시적으로 중단했고, 항공권 매물도 저가로 쏟아지고 있습니다.  보도에 장명훈 기자입니다.【 기자 】  국내 저가항공사 코리아 익스프레스 에어의 전세기입니다.  이 항공사와 계약을 맺고 주 3회 김포와 일본 시마네현을 운행했던 한 여행사는 최근 전세기 운행을 일시 중단했습니다.  일본의 수출 규제 조치로 일본 여행을 하고자 하는 사람들이 줄었기 때문입니다.▶ 인터뷰(☎) : 여행사 관계자- ""단체 손님들은 기존에 그런 여파로 취소를 많이 하셨고…. 원래는 전화도 많이 오는데 아예 전화 문의도 안 오고….""  일본 제품 불매 운동이 시작된 이달 들어 대형 여행사의 일본상품 신규예약도 절반 가까이 줄었습니다.  일본 노선 비중이 높은 저가항공사도 대책을 마련하고 있습니다.  업체마다 초저가 항공권을 내놓으며 손님 몰이에 나섰고, 일본에서 중국으로 노선을 개편하는 방안도 고심하고 있습니다.▶ 인터뷰(☎) : 저가항공사 관계자- ""일본 쪽 노선은 저희뿐만 아니라 다른 항공사들도 검토한 다음에 다른 쪽으로 돌리는 방법으로 시도하지 않겠나…."" 「지난해 기준 일본을 찾는 한국인은 약 750만 명. 방한 일본인보다 약 2배 수준입니다.」  일본인 관광객의 발길이 얼마나 줄었는지 아직 자료가 나오지 않았지만, 여름 성수기를 맞아 한일 양국을 오가는 관광객 감소는 불가피할 전망입니다.  MBN뉴스 장명훈입니다. [ jmh07@mbn.co.kr ]  영상편집 : 송지영▶네이버 메인에서 MBN뉴스를 만나보세요!▶열.정.주.부들의 특별한 노래 경연! '보이스퀸' 지원하기▶돈튜브 타고, 돈길만 걷자! #SMWM #Moneylog #텅장< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >
	
"
4,인천에서 네팔 향하던 대한항공 여객기 회항,"






 인천국제공항에서 네팔 카트만두로 향하던 대한항공 여객기가 현지 공항 활주로 폐쇄로 회항했습니다. 어제 오후 2시 25분쯤 승객 136명을 태우고 인천공항을 출발해 네팔 카트만두로 향하던 대한항공 KE695편이 출발 6시간 만인 오후 8시 20분쯤 인천공항으로 회항했다고 대한항공은 밝혔습니다. 대한항공 관계자는 ""트리부반 국제공항에서 외국 항공사 여객기 사고가 발생해 사고 수습으로 공항 활주로가 폐쇄됐다""며 ""공항에 착륙할 수 없어 인천공항으로 귀항 결정했다""고 설명했습니다. 대한항공은 ""승객들에게 숙식을 제공했고, 어젯밤에 공항 문제가 해결돼, 오늘 오전 9시쯤 다시 출발했다""고 밝혔습니다.[사진 출처 : 연합뉴스]신지수 기자 (js@kbs.co.kr)▶ 네이버 채널 KBS뉴스 구독! 시원하게 털어드립니다▶ ‘TV보다 ㄹㅇ’ 당신의 진짜 뉴스 ‘케이야’

"
5,"NYT ""IT 공룡에 물리는 디지털세, 전통적 동맹국들에 갈등 유발""","






	
	""2000년 이후 법인세 인하 경쟁 벌여온 흐름 뒤집는 것""IT 공룡으로 불리는 아마존과 애플, 페이스북, 구글의 로고. [로이터=연합뉴스 자료사진]    (샌프란시스코=연합뉴스) 정성호 특파원 = 구글과 페이스북 등 정보기술(IT) 서비스를 제공하는 다국적 기업에 부과하는 디지털세(稅)가 전통적 동맹국들 사이에 갈등을 일으키고 있다고 뉴욕타임스(NYT)가 12일(현지시간) 보도했다.    디지털세란 유럽연합(EU)이 추진하는 대형 IT 기업 대상의 세금이다. 이들은 해외에 생산시설을 짓거나 현지 인력을 대거 고용하지 않고도 인터넷망을 이용해 쉽게 국경을 넘어 해외에서 돈을 번다.    이러다 보니 법인체와 자산이 있는 지역을 근거로 해 기업에 세금을 물리는 현행 과세 체계에서 IT 기업들은 상대적으로 혜택을 본다는 게 EU의 주장이다.    따라서 매출이 발생하는 지역, 또는 서비스 이용자의 거주지를 기반으로 세금을 내야 한다고 EU는 요구하고 있다.    NYT는 ""EU는 이런 과세 체계 때문에 IT 기업들이 다른 다국적 기업들의 실효세율의 절반도 안 되는 세금을 내고 있다고 말한다""고 전했다.    디지털세는 법인세와 별도로 부과하며, 전통적으로 기업의 이익에 과세한 것과 달리 매출을 기준으로 세금을 물린다는 점에서도 파격적이다.    디지털세는 도널드 트럼프 미 행정부가 추진해온 일련의 보호무역주의 조치에 대한 반격의 성격이 짙다.    미국은 이미 EU산 철강·알루미늄에 고율 관세를 부과했고, 유럽 항공사 에어버스에 대한 보조금 지급을 문제로 삼아 EU 공산품과 농산물에 고율관세 부과를 추진하고 있다.    트럼프 행정부는 또 무역확장법 232조를 근거로 유럽산 자동차 수입을 미국의 국가안보 위협으로 규정하고 완성차와 차 부품에 고율관세를 물리는 방안도 검토 중이다.    EU로서는 디지털세가 이 같은 미국의 파상공세에 대한 카운터펀치인 셈이다.    가장 먼저 선수를 친 것은 프랑스다. 프랑스 상원은 11일 연매출이 7억5천만 유로(약 9천900억원) 이상이면서 프랑스 내 매출이 2천500만 유로(약 330억원) 이상인 글로벌 IT 기업을 상대로 프랑스 매출의 3%를 디지털세로 과세하는 법안을 통과시켰다.    페이스북과 구글, 아마존 등이 타깃이 될 것으로 예상되고 있다.    법안은 에마뉘엘 마크롱 대통령이 2주 내에 서명하면 발효된다.    영국도 뒤따랐다. 영국 재무부는 11일 글로벌 연매출이 5억 파운드(약 7천390억원) 이상이고, 영국 내 매출이 2천500만 파운드(약 369억원) 이상인 대형 IT 기업에 매출의 2%를 세금으로 부과하는 법안을 발표했다.    영국 재무부는 내년 4월 시행을 목표로 하고 있다.    EU 차원에서도 디지털세가 검토되고 있다.    미국은 펄쩍 뛰었다. 미 무역대표부(USTR)는 프랑스가 과세 움직임을 보이자 10일 프랑스의 디지털세에 대해 조사를 시작한다고 발표했다.    미국이 불공정한 무역에 대해 보복관세를 부과할 수 있는 무역법 301조를 근거로 조사에 나선 것이다.    로버트 라이트하이저 USTR 대표는 프랑스의 디지털세가 ""미국 기업들을 불공정하게 겨냥하고 있다는 점을 우려한다""고 밝혔다.    NYT는 ""디지털 매출 확보가 전통적인 동맹들을 서로 갈등 상태로 내몰고 있다""며 ""정치·경제 지도자들이 다국간 합의를 이루지 못하면 증세와 관세의 폭포가 쏟아져 내릴 것""이라고 지적했다.    미국과 EU는 그동안 경제협력개발기구(OECD)의 중재 등을 통해 디지털 수익에 대해 국제적으로 합의된 과세 체계를 마련하려 노력해왔다.    스티븐 므누신 미 재무장관도 각종 국제 포럼에서 전 세계 재무장관들과 만나 이 문제를 논의해왔다. 4월 열린 국제통화기금(IMF)과 세계은행 회의에서도 프랑스와 영국에 합의안이 마련되면 독자적인 디지털세를 포기하라고 압박했다고 NYT는 전했다.    미국은 매출이 아닌 이익에 과세할 것과 특정 산업에 다른 잣대를 들이대지 말 것도 요구하고 있다.    NYT는 디지털세가 2000년 이후 선진국 간에 전개돼온 법인세 인하 경쟁의 움직임을 갑자기 뒤집는 것이라고 지적했다. 법인세 인하는 강력한 기업 유인책의 하나다.    OECD에 따르면 회원국들의 평균 법인세는 2000년 32.2%에서 2018년 23.7%로 8.5%포인트 하락했다.    sisyphe@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독   ▶뭐 하고 놀까? #흥

"
6,"네팔행 대한항공 여객기, 현지 공항 활주로 폐쇄로 회항","






인천국제공항을 떠나 네팔 카트만두로 향하던 대한항공 여객기가 현지 공항 활주로 폐쇄로 회항해 승객 136명이 불편을 겪었습니다.오늘(13일) 대한항공에 따르면 전날 오후 2시 25분께 인천공항을 이륙한 카트만두행 대한항공 KE695편은 운항 도중 착륙 예정지인 카트만두 트리부반 국제공항 활주로가 폐쇄됐다는 통보를 받고 회항해 이륙 6시간 만인 오후 8시 21분께 인천공항으로 돌아왔습니다.대한항공 관계자는 ""트리부반 국제공항에서 외국 항공사 여객기 사고가 발생해 사고 수습으로 공항 활주로가 폐쇄됐다""며 ""예정대로 공항에 착륙할 수 없어 인천공항으로 귀항한 것""이라고 설명했습니다.대한항공 측은 현지 공항 사정을 지켜보고 이날 같은 항공편을 이용해 운행을 재개할 예정입니다. (사진=연합뉴스)하현종 기자(mesonit@sbs.co.kr)▶[인-잇] 사람과 생각을 잇다▶[마부작침] 2019 청소년 성매매 리포트※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지
	
"
7,"네팔행 대한항공 여객기, 현지 공항 활주로 폐쇄로 회항","






[이데일리 김정유 기자] 네팔행 대한항공 여객기가 현지 공항 활주로 폐쇄로 인해 회항했다.13일 업계에 따르면 지난 12일 오후 2시25분께 인천공항에서 출발해 네팔 카트만두로 향하던 대한항공 여객기 KE695편은 카트만두 트리부반 국제공항 활주로 폐쇄 통보를 받고 이률 6시간 만에 인천공항으로 회항했다. 현지 공항에서 외국 항공사 여객기 사고가 발생해 수습차원에서 활주로가 폐쇄된 것으로 전해졌다. 이에 대한항공은 예정대로 기체를 착륙시킬 수 없어 회항한 것으로 알려졌다. 대한항공 측은 현지 사정을 파악하고 같은 항공편을 이용해 운행을 재개할 방침이다.김정유 (thec98@edaily.co.kr)네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶]꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞

"
8,네팔행 대한항공 회항,"






인천국제공항에서 출발해 네팔 카트만두에 도착하려던 대한항공 여객기가 현지 공항 활주로 폐쇄로 회항했다.13일 대한항공에 따르면 전날 오후 2시 25분쯤 인천공항에서 출발한 카트만두행 대한항공 KE695편은 운항 도중 카트만두 트리부반 국제공항 활주로가 폐쇄됐다는 통보를 받고 회항했다. 승객 136명을 태운 대한항공 여객기는 이륙한 지 약 6시간 지난 오후 8시 21분쯤 인천공항으로 돌아왔다.대한항공 관계자는 “트리부반 국제공항에서 외국 항공사 여객기 사고가 발생해 사고 수습으로 공항 활주로가 폐쇄된 것”이라며 “예정대로 공항에 착륙할 수 없어 귀항한 것”이라고 설명했다. 대한항공은 현지 공항 사정을 지켜보고 이날 같은 항공편을 이용해 운행을 재개할 예정이다.문수정 기자 thursday@kmib.co.kr[국민일보 채널 구독하기][취향저격 뉴스는 여기] [의뢰하세요 취재대행소 왱]GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지
	
"
9,"네팔행 대한항공 여객기, 현지 공항 활주로 폐쇄로 회항…""운행 재개 예정""","






	
	[ 오정민 기자 ]사진=연합뉴스인천국제공항을 떠나 네팔 카트만두로 향하던 대한항공 여객기가 현지 공항 활주로 폐쇄로 회항했다. 13일 대한항공에 따르면 지난 12일 오후 2시25분께 인천공항을 이륙한 카트만두행 대한항공 KE695편은 운항 중 착륙 예정지인 카트만두 트리부반 국제공항 활주로가 폐쇄됐다는 통보를 받고 회항했다.KE695편은 이륙 6시간 만인 오후 8시 21분께 인천공항에 도착했다. 이에 탑승하고 있던 승객 136명이 불편을 겪었다.대한항공 관계자는 ""트리부반 국제공항에서 외국 항공사 여객기 사고가 발생했다""며 ""사고 수습차원에서 활주로가 폐쇄돼 공항에 착륙할 수 없어 인천공항으로 돌아온 것""이라고 설명했다.이어 ""아직 활주로 폐쇄가 풀렸다는 연락은 받지 못했다""면서도 ""현지 사정에 따라 이날 같은 항공편을 이용해 운행을 재개한다는 방침""이라고 말했다.오정민 한경닷컴 기자 blooming@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지
	
"
