,title,body
0,"해경, 공무원 수색 사실상 중단...""경비병행 임무로 전환""","



동영상 뉴스




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[앵커]북한군에 피살된 공무원 A 씨에 대한 해상 수색이 사실상 중단됩니다.해경이 경비업무를 병행하겠다고 밝힌 건데요, 이런 가운데 A 씨의 형이 정보공개를 청구한 것과 관련해 국방부가 다음 주 초 직접 설명하겠다는 입장을 밝혔습니다.김문경 기자가 보도합니다.[기자]북한 해역에서 피살된 공무원 A 씨에 대한 해상 수색이 사실상 중단됩니다.해경은 내일부터 공무원 A 씨에 대한 집중수색을 경비병행으로 전환한다고 밝혔습니다.군 당국도 해경의 요청이 있을 경우 수색을 지원할 것이라는 입장입니다.해경의 임무 전환은 A 씨의 친형이 서해 5도 어민들의 생업을 우려하며 수색을 중단해 줄 것을 요청한 데 따른 것으로 보입니다.군과 해경은 지난달 21일부터 함정과 항공기 등을 투입해 한 달 넘게 수색에 나섰지만 A 씨의 흔적을 찾지 못했습니다.북쪽 해역을 수색했던 북한도 활동을 끝낸 것으로 관측됩니다.앞서 북한은 사망자의 시신을 찾기 위해 최선의 노력을 다했지만 아직 결실을 보지 못해 유감스럽다며, 앞으로 필요한 조치를 취해나가겠다고 밝혔습니다.이런 가운데 오헤나 킨타나 유엔 북한인권특별보고관은 이번 사건은 국제 인권법 위반이라고 거듭 강조했습니다.국제인권법은 모든 정부가 비상 상황에서도 적절한 수단을 시행하도록 규정허고 있다며, 코로나19라 하더라도 북한의 총격은 정당화할 수 없다고 지적했습니다.그러면서 우리 정부에 대해서도 피살 사건의 경위를 유족과 공유해야 한다고 촉구했습니다.국방부는 이와 관련해 A 씨의 형이 정보공개를 요청한 부분에 대해 다음 주 초 설명하겠다고 밝혀 공무원 피격사건을 둘러싼 논란은 일단락 될 것으로 보입니다.YTN 김문경(mkkim@ytn.co.kr)입니다.[저작권자(c) YTN & YTN plus 무단전재 및 재배포 금지] ▶ YTN 이벤트 참여하고 아이패드, 에어팟 받아 가세요!  ▶ 대한민국 대표 뉴스 채널 YTN 생방송보기  ▶ 네이버에서 YTN 뉴스 채널 구독하기 

"
1,텅 빈 공항에 보안요원 근무 늘리기…돈 더 쓰며 왜?,"



동영상 뉴스




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

인천공항공사 ""근무제 개편 확정되지 않았다""[앵커]지금 보시는 화면은 텅 빈 인천공항 터미널 모습입니다. 코로나19 이후로 승객이 크게 줄었죠. 그런데 인천공항의 2터미널이 오히려 보안요원 근무를 더 늘리려 해 논란이 되고 있습니다. 한쪽에서 2터미널 근무가 좀 더 좋은 것 같다고 불만을 제기하자 아예 2터미널 일을 늘려서 근무 시스템을 맞추겠다는 겁니다. 문제는 쓸데없는 일인 데다가 돈도 더 든다는 것입니다.박영우 기자입니다.[기자]인천공항 2터미널입니다.출국장에 있는 항공사 카운터 대부분은 불이 꺼져 있습니다.입국장에도 승무원과 공항 직원만 가끔 보일 뿐입니다.보시는 것처럼 인천공항 이용하는 사람 찾아보기 정말 힘듭니다.여객 수로만 보면요, 지난해 같은 기간보다 90% 이상 줄었습니다.그런데 최근 인천공항공사와 보안 자회사는 2터미널의 보안검색 요원 근무량을 더 늘리는 방안을 검토 중입니다.근무조 자체를 더 많이 배치하는 방식입니다.승객이 크게 줄면서 일도 줄었는데, 왜 근무조는 더 만들려는 것일까?1터미널과 근무 시스템을 맞추기 위해서라는 해석입니다.[보안검색 요원 : 1터미널 근로자들이 현재 2터미널 근로자들보다 업무량이 많은데 불만을 제기하자 2터미널 근무자들 업무 강도를 높이는 방향으로 바꾸려고…]일이 늘어나니 실제 돈도 더 듭니다.연간 10억 원가량 수당이 더 지급될 수 있습니다.하지만 노조도 반대입니다.굳이 쓸데없는 일을 더 하게 된다는 입장입니다.[공민천/인천공항보안검색서비스노동조합 위원장 : 지금 공사는 적자인 상태이고. 승객 수도 80~90%가 줄어든 상황이고, 현재 인원 근무 교대제 가지고 직원들도 만족하고 있고 운영상의 문제도 하나도 없습니다.]이에 대해 인천공항공사와 자회사 인천공항경비는 교대근무제 개편을 검토 중이긴 하지만 아직 확정된 건 없다고 밝혔습니다.(영상그래픽 : 이정신)박영우 기자 (november@jtbc.co.kr) [영상취재: 이병구 / 영상편집: 김영선]▶ 뉴스의 뒷이야기! JTBC 취재설명서▶ 시청자와 함께! JTBC 뉴스 제보하기▶ 네이버에서 JTBC 뉴스 채널 구독하기Copyright by JTBC(http://jtbc.joins.com) All Rights Reserved. 무단 전재 및 재배포 금지
	
"
2,"코로나發 신풍속도…에어부산, ‘목적지 없는 비행’ 운항","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

김해공항에서 출발해 김해공항으로 돌아와승객 114명 태우고  2시간 20분 비행‘비행 기록용 수첩’ 등 기념품·기내식 제공지난 30일 오전 김해국제공항을 출발해 김해국제공항으로 되돌아오는 에어부산 ‘목적지 없는 비행’ 프로그램에 참가한 승객들이 에어부산 직원들과 함께 기념사진을 찍고 있다.(사진=에어부산)[이데일리 이소현 기자] 에어부산(298690)이 항공의 날을 기념해 진행한 ‘목적지 없는 비행’ 이벤트를 성황리에 마쳤다고 31일 밝혔다. 에어부산은 10월 30일 항공의 날을 기념해 30~31일 양일간 ‘항공의 날 특별편’으로 목적지 없는 비행을 준비했다.지난 30일 오전 10시 30분, 승객 114명을 태우고 부산 김해국제공항을 이륙한 에어부산 BX8930편은 대구~서울 상공을 거친 후 기수를 남쪽으로 돌려 서해안을 따라 남하했다. 이후 제주도 상공을 선회한 후 광주~하동~사천을 거쳐 부산 김해공항에 오후 1시 3분에 착륙했다. 총 비행시간은 2시간 20여분이 소요됐다.이번 항공의 날 특별편에는 운항·캐빈승무원과 정비사 등 항공 전문가들이 기내에 함께 타 항공 전반에 대한 소개와 질의응답 시간을 가졌으며 탑승객 전원에게는 비행기록을 작성할 때 사용하는 ‘비행 기록용 수첩(로그북)’과 A321LR 항공기 열쇠고리·목줄 등 다양한 기념품을 제공했다. 기내식으로는 스테이크 등 실제 승무원들이 먹는 크루밀이 제공되었고 럭키 드로우 행사를 통해 △국내선 항공권 △에어부산 모형 비행기 등 다양한 경품도 제공해 비행의 즐거움을 높였다.지난 30일 오전 김해국제공항을 출발해 김해국제공항으로 되돌아오는 에어부산 ‘목적지 없는 비행’ 프로그램에 참가한 승객들이 비행체험 이후 에어부산 사옥 견학 프로그램에 참가해 에어부산 직원의 설명을 듣고 있다.(사진=에어부산)에어부산 관계자는 “특히 손님들이 항공기에서 다채로운 풍경을 편히 감상할 수 있도록 노선과 운항 고도 설정에 많은 노력을 기울였다”고 강조했다. 이날 항공기는 제주도 상공에서 평소 비행고도보다 낮은 고도로 운항해 승객들이 한라산 백록담의 풍경을 생생히 볼 수 있도록 했다. 또 지역 항공사로서 승객들이 부산의 멋진 바다 풍광을 하늘에서 감상할 수 있도록 김해공항 관제 기관의 협조를 받아 해운대와 광안리 해안 상공을 선회한 후 김해공항에 착륙했다. 항공기 도착 후 사전 접수한 예약자에 한해 에어부산 사옥 내 훈련시설과 운항 통제실 견학 프로그램도 진행하여 항공 마니아 승객들에게 큰 만족감을 제공하였다고 회사 측은 강조했다.한태근 에어부산 사장은 이날 견학 프로그램에 참가해 “일반 손님을 대상으로는 처음 진행하는 관광 비행이라 운항 노선부터 기념품, 기내식까지 전 부분에서 최고의 만족을 드릴 수 있도록 준비했다”라며 “앞으로 국내 상공이 아닌 해외 상공을 도는 관광 비행 상품도 준비해 더욱 특별한 비행의 즐거움을 전해 드릴 수 있도록 하겠다”고 말했다.30일 운항한 에어부산 ‘목적지 없는 비행’ 항공편(BX8930)에서 바라본 부산 광안리 해수욕장과 광안대교(사진=에어부산)이소현 (atoz@edaily.co.kr)▶ #24시간 빠른 #미리보는 뉴스 #eNews+▶ 네이버에서 '이데일리 뉴스'를 만나보세요▶ 빡침해소, 청춘뉘우스 '스냅타임'＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞

"
3,"해경, 공무원 수색 사실상 중단...""경비병행 임무로 전환""","



동영상 뉴스




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[앵커]북한군에 피살된 공무원 A 씨에 대한 해상 수색이 사실상 중단됩니다.해경이 경비업무를 병행하겠다고 밝힌 건데요, 이런 가운데 A 씨의 형이 정보공개를 청구한 것과 관련해 국방부가 다음 주 초 직접 설명하겠다는 입장을 밝혔습니다.김문경 기자가 보도합니다.[기자]북한 해역에서 피살된 공무원 A 씨에 대한 해상 수색이 사실상 중단됩니다.해경은 내일부터 공무원 A 씨에 대한 집중수색을 경비병행으로 전환한다고 밝혔습니다.군 당국도 해경의 요청이 있을 경우 수색을 지원할 것이라는 입장입니다.해경의 임무 전환은 A 씨의 친형이 서해 5도 어민들의 생업을 우려하며 수색을 중단해 줄 것을 요청한 데 따른 것으로 보입니다.군과 해경은 지난달 21일부터 함정과 항공기 등을 투입해 한 달 넘게 수색에 나섰지만 A 씨의 흔적을 찾지 못했습니다.북쪽 해역을 수색했던 북한도 활동을 끝낸 것으로 관측됩니다.앞서 북한은 사망자의 시신을 찾기 위해 최선의 노력을 다했지만 아직 결실을 보지 못해 유감스럽다며, 앞으로 필요한 조치를 취해나가겠다고 밝혔습니다.이런 가운데 오헤나 킨타나 유엔 북한인권특별보고관은 이번 사건은 국제 인권법 위반이라고 거듭 강조했습니다.국제인권법은 모든 정부가 비상 상황에서도 적절한 수단을 시행하도록 규정허고 있다며, 코로나19라 하더라도 북한의 총격은 정당화할 수 없다고 지적했습니다.그러면서 우리 정부에 대해서도 피살 사건의 경위를 유족과 공유해야 한다고 촉구했습니다.국방부는 이와 관련해 A 씨의 형이 정보공개를 요청한 부분에 대해 다음 주 초 설명하겠다고 밝혀 공무원 피격사건을 둘러싼 논란은 일단락 될 것으로 보입니다.YTN 김문경(mkkim@ytn.co.kr)입니다.[저작권자(c) YTN & YTN plus 무단전재 및 재배포 금지] ▶ YTN 이벤트 참여하고 아이패드, 에어팟 받아 가세요!  ▶ 대한민국 대표 뉴스 채널 YTN 생방송보기  ▶ 네이버에서 YTN 뉴스 채널 구독하기 

"
4,에어부산  '해외 의료관광객 부산 유치' 업무협약,"




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

서울=뉴시스]이윤청 기자 = 30일 오전 김해국제공항을 출발해 김해국제공항으로 되돌아오는 에어부산 '목적지 없는 비행' 프로그램에 참가한 승객들이 비행 체험 후 에어부산 사옥 견학을 하며 직원의 설명을 듣고 있다. (사진=에어부산 제공) 2020.10.31. photo@newsis.com <저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.> /사진=뉴시스화상  [파이낸셜뉴스]에어부산이 코로나19 극복과 지역 의료관광산업 활성화를 위해 부산의 주요 기관 및 기업과 손을 맞잡았다. 에어부산은 지난 29일 부산 벡스코에서 △부산경제진흥원 △롯데호텔부산 △한국관광공사 부울경 지사 △부산의료관광추진협의회 △박원욱병원과 함께 코로나19 이후 부산의 의료관광 활성화를 위한 업무협약을 체결했다.   이번 업무 협약에 따라 참여 기관 및 기업들은 포스트 코로나에 대비해 부산 의료관광의 경쟁력 향상을 위한 새로운 의료관광 통합 브랜드 구축에 협력하기로 했다.   에어부산은 해외 노선 개설·운항을 통한 외국인 의료 관광객 유치와 더불어 항공 연계 의료관광 상품 개발, 기내 홍보물과 해외 현지 지점을 활용한 부산 의료관광 알리기에 나설 계획이다. 특히 코로나19 이전 부산이 타 지자체와 달리 전체 의료 관광객 중 러시아인 환자 수가 가장 많은 것을 고려해 부산-블라디보스토크 노선의 운항이 재개되면 러시아 극동 지방의 해외 의료 관광객 유치에 적극 노력할 예정이라고 에어부산 관계자는 전했다.    happyny777@fnnews.com 김은진 기자   ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ '아는 척'하고 싶은 당신을 위한 [두유노우]▶ 날로먹고 구워먹는 금융이슈 [파인애플]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지
	
"
5,"에어부산, '해외 의료관광객 부산 유치' 업무협약 체결","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

부산경제진흥원, 관광공사, 롯데호텔부산 등과 지역 의료관광 맞손[서울=뉴시스] 29일 오후 12시 30분에 부산 벡스코에서 열린 '지역 의료관광산업 활성화' 업무협약식에서 에어부산 한태근 사장(좌측 4번째)이 참여 관계자들과 함께 기념 촬영을 하고 있다. (제공=에어부산)[서울=뉴시스] 최희정 기자 = 에어부산이 코로나19 극복과 지역 의료관광산업 활성화를 위해 부산의 주요 기관 및 기업과 손을 맞잡았다. 에어부산은 부산 벡스코에서 ▲부산경제진흥원 ▲롯데호텔부산 ▲한국관광공사 부울경 지사 ▲부산의료관광추진협의회 ▲박원욱병원과 함께 코로나19 이후 부산의 의료관광 활성화를 위한 업무협약을 지난 29일 체결했다.이번 업무 협약에 따라 참여 기관 및 기업들은 포스트 코로나에 대비해 부산 의료관광의 경쟁력 향상을 위한 새로운 의료관광 통합 브랜드 구축에 협력하기로 했다.에어부산은 해외 노선 개설·운항을 통한 외국인 의료 관광객 유치와 더불어 항공 연계 의료관광 상품 개발, 기내 홍보물과 해외 현지 지점을 활용한 부산 의료관광 알리기에 나설 계획이다. 특히 코로나19 이전 부산이 타 지자체와 달리 전체 의료 관광객 중 러시아인 환자 수가 가장 많은 것을 고려해 부산-블라디보스토크 노선의 운항이 재개되면 러시아 극동 지방의 해외 의료 관광객 유치에 적극 노력할 예정이라고 에어부산 관계자는 전했다.에어부산 한태근 사장은 ""K-방역의 우수성이 해외에서도 인정받고 있어 향후 의료관광이 대한민국의 중요한 산업으로 부각될 것""이라며 ""부산 의료관광산업이 경쟁력을 가질 수 있도록 참여 기관과 지속적으로 협력하겠다""고 말했다.☞공감언론 뉴시스 dazzling@newsis.com▶ 네이버에서 뉴시스 구독하기▶ K-Artpark, 미술품 구매의 즐거운 시작▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>
	
"
6,[보안 따라잡기]리테일·여행·호텔 계정정보 관리 주의보,"




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

아카마이 ""최근 2년간 630억건 크리덴셜 스터핑 공격 발생해""모든 접근정보 이용해…비교적 보안 취약한 사이드 공략해유출된 개인정보 판매되거나 신원도용 등 범죄에 악용될 수 있어(그래픽=아카마이 제공)[이데일리 이후섭 기자] 최근 2년간 리테일·여행·호텔 업계를 대상으로 한 `크리덴셜 스터핑` 공격이 630억건 이상 발생한 것으로 나타났다.해당 업체들에 쌓인 개인정보가 유출돼 판매, 거래되거나 신원 도용 등의 범죄에 악용될 수 있어 각별한 주의가 요구된다.31일 글로벌 보안기업 아카마이에 따르면 최근 발표한 `2020년 인터넷 보안 현황 보고서:리테일 및 호텔 업계의 로열티 프로그램을 겨냥한 사기 범죄` 보고서에서 2018년 7월부터 2020년 6월 사이 리테일·여행·호텔업계를 대상으로 약 630억건의 크리덴셜 스터핑 공격이 발생했다고 밝혔다. 크리덴셜 스터핑은 다수의 사람들이 모든 계정에 동일한 아이디와 패스워드를 사용하는 점을 이용한 수법이다. 해커들은 비교적 보안이 취약한 사이트를 공격해 사용자의 계정 정보를 탈취하고, 이를 활용해 다른 계정에도 접속해 개인정보를 탈취하거나 해킹을 시도한다.스티브 레이건(Steve Ragan) 아카마이 보안 연구원 겸 인터넷 보안현황 보고서 저자는 “공격자는 그리 까다롭지 않다. 접근할 수 있는 정보 라면 어떤 식으로든 이용한다”며 “리테일 및 로열티 프로필은 많은 양의 개인 정보와 재무 정보를 포함한다. 이러한 데이터는 수집, 판매, 거래되거나 추후 신원 도용과 같은 범죄에 사용되는 대규모 프로필 정보로 저장될 수 있다”고 우려했다.해당 공격자들은 올 1분기 코로나19로 인한 봉쇄 기간 동안 전 세계적인 이례적 상황과 유출된 비밀번호 조합 목록을 이용해 커머스 업계를 공격 대상으로 삼았다. 해당 기간 공격자가 새로운 취약 계정을 알아내기 위해 오래된 인증정보 목록을 재활용하기 시작하면서 로열티 프로그램과 관련된 범죄 인벤토리 및 판매가 크게 증가했다는 분석이다. 아카마이는 2018년 7월부터 2020년 6월까지 모든 업계에 걸쳐 1000억건 이상의 크리덴셜 스터핑 공격을 관측했다. 이중 리테일·여행·호텔 업계를 포함하는 커머스 부문에서는 약 630억건의 크리덴셜 스터핑이 확인됐고, 커머스 부문에서 발생한 공격 중 90% 이상이 리테일 업계를 대상으로 발생했다.로열티 프로그램에 필요한 요소와 프로그램 활용을 위해 사람들이 제공하는 정보를 고려하면 공격자는 계정 탈취부터 직접적인 신원 도용에 이르기까지 수많은 범죄 사업에 필요한 모든 정보를 얻을 수 있다. 상품 판매자, 항공사, 호텔 체인에 대한 개인의 충성도는 판매할 수 없겠지만, 충성도를 높이기 위한 프로그램 관련 계정 정보는 실제로 판매될 가능성이 높다.레이건 연구원은 “대표적인 로열티 프로그램 중 휴대폰 번호와 숫자로 된 비밀번호만 요구하는 경우도 있고 쉽게 얻을 수 있는 정보를 인증 수단으로 사용하는 프로그램도 있다”며 “API 및 서버 리소스를 겨냥한 공격을 막기 위해 신원 정보관리 개선과 대책 마련이 시급하다”고 말했다.이후섭 (dlgntjq@edaily.co.kr)▶ #24시간 빠른 #미리보는 뉴스 #eNews+▶ 네이버에서 '이데일리 뉴스'를 만나보세요▶ 빡침해소, 청춘뉘우스 '스냅타임'＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞

"
7,제주항공 동계시즌 맞아 허니문 지원 이벤트,"




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

신혼부부 및 예비부부 대상 제주항공권∙호텔숙박∙웨딩스냅 경품 국내선 여성승객에 온열 목마스크, 중국노선 승객에 구강미스트 증정[서울=뉴시스] 김종민 기자 = 제주항공(대표이사 김이배)이 동계시즌을 맞아 온라인과 오프라인에서 특별한 혜택을 준비했다.제주항공은 코로나19로 결혼준비에 마음 고생한 신혼부부와 예비부부를 대상으로 제주도 신혼여행을 선물하는 ‘허니문 지원 이벤트’를 진행한다.올해 예정된 결혼식을 연기했거나 결혼식은 올렸지만 하객인원 50명 미만 등 제한으로 결혼식 제약이 있어 본인이 꿈꾸던 결혼식을 올리지 못했거나 결혼관련 위약금을 지불한 신혼부부 및 예비부부를 대상으로 10월29일부터 11월7일까지 사연을 응모받아 두 커플을 선정하고 11월15일부터 12월14일 사이에 사용할 수 있는 ‘제주도 왕복항공권’과 ‘해비치 호텔&리조트 제주’ 3박4일 숙박권, ‘제주 웨딩스냅촬영권’을 모두 증정해 또 하나의 신혼여행 기회를 제공한다. 제주항공 홈페이지에서 응모가 가능하고 이벤트 결과는 11월11일 제주항공 새소식란에서 확인할 수 있다. 당첨자에게는 개별 연락해 안내할 예정이다. 한편 제주항공은 동계시즌을 맞아 국내선과 중국노선 탑승객들을 대상으로 소정의 선물도 준비했다.11월1일부터 14일까지 제주항공이 운항하는 제주행 항공편 기내에서 모든 여성고객들에게 온감 테라피(온열 목 마스크)를 제공하고 11월11일부터 12월16일까지는 제주항공의 중국노선인 인천~웨이하이, 인천~하얼빈 노선에 탑승하는 모든 고객들에게 애경산업 ‘에어화이트 구강미스트’를 선물하는 이벤트도 함께 진행할 예정이다.☞공감언론 뉴시스 jmkim@newsis.com▶ 네이버에서 뉴시스 구독하기▶ K-Artpark, 미술품 구매의 즐거운 시작▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>
	
"
8,미술관에서 해외 여행을?…예술로 '마음 방역',"



동영상 뉴스




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[앵커]코로나19 여파가 길어지고 있는 가운데 지친 마음을 위로하는 다양한 전시가 열리고 있습니다. 미술관에서 떠나는 해외 여행도 눈길을 끄는데요. 최지숙 기자입니다. [기자]공항을 연상시키는 입구, 여권과 항공권을 받아 비행기에 탑승하면 본격적인 여행이 시작됩니다. 휴양지를 모티브로 꾸민 공간과 바다를 담은 작품들 속에서 관람객들은 추억을 남기며 잠시나마 여행의 설렘을 느껴봅니다.<도예슬 / 구로구 개봉동> ""돈을 모아놨었는데 여행을 코로나가 터지니까 못 가게 된 거에요. (전시가) 예뻐보이고 가고 싶어서 왔는데 너무 잘한 것 같아요.""뚝섬미술관이 마련한 '여행갈까요'에선 회화부터 디지털 아트까지, 여행을 주제로 한 다양한 작품을 전시했습니다.  여행에 대한 갈증을 해소함과 동시에, 환경 오염으로 병들고 있는 관광지들을 통해 여행지를 지키기 위한 노력도 돌아보게 합니다. <박성일 / 뚝섬미술관 대표> ""여행에서 느낀 감동들을 전시장에서 경험하고 계십니다. 코로나로 힘들어하는 분들에게 위로가 될 수 있는 전시가 되길 희망합니다.""차별과 억압을 이겨내고 진정한 영웅이 되는 유색 인종. 소를 끌고 가는 앙상한 인간은 누군가의 희생으로 얻어지는 자본주의 사회의 단면을 나타냈습니다. 자유롭고 거침 없는 화풍으로 20세기 예술의 새 지평을 연 장 미쉘 바스키아의 작품들이 한국을 찾았습니다.  그가 27살로 생을 마감하기까지 남긴 3천여 점의 작품 중 대표작 150여 점을 통해 바스키아의 예술 세계 전반을 조명합니다.<조기헌 / 롯데뮤지엄 전시사업파트장> ""(작품에) 역경을 이겨낸 영웅들이 잘 나타나 있는데요, 힘든 시기에 역경을 이겨낼 수 있는 희망을 안고 갔으면 하는 바람입니다.""이번 전시에선 부조리에 저항했던 바스키아의 자유로운 영혼과 함께 선구적 예술가 앤디 워홀과의 협업작들도 만날 수 있습니다.연합뉴스TV 최지숙입니다. (js173@yna.co.kr)연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23 ▶ 연합뉴스TV 네이버 채널 구독 ▶ 생방송 시청 ▶ 대한민국 뉴스의 시작, 연합뉴스TV 앱 다운받기

"
9,"박병석 의장, 4박6일 베트남행… 국가주석 등 릴레이 회동","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

박병석 국회의장이 31일부터 4박6일 간의 베트남 공식방문에 나선다. /사진=장동규 기자박병석 국회의장이 31일부터 4박6일 간의 베트남 공식방문에 나선다.박 의장은 이날 오후 인천공항을 통해 출국해 응우옌 푸 쫑 당서기장 겸 국가주석과 응우옌 쑤언 푹 총리, 응우옌 티 낌 응언 국회의장 등 베트남 국가서열 1~3위까지의 주요 인사와 릴레이 회동을 갖는다. 베트남 방문에는 더불어민주당 전혜숙·박상혁 의원과 국민의힘 서정숙 의원, 정의당 배진교 의원, 한민수 국회 공보수석, 김형길 외교특임대사, 곽현준 국제국장 등이 함께 한다.박 의장은 우리 정부의 신남방 정책에 있어 핵심 파트너인 베트남과 '전략적 협력동반자' 관계를 강화하고 포스트 코로나 시대의 양국 간 경제협력과 인적교류 증진 방안을 협의할 계획이다.특히 양국의 인적 교류를 넓히고 경제 협력 관계를 발전하기 위한 '특별입국절차 제도화'와 '정기 왕복 항공노선 재개' 등의 현안 해결에 힘쓴다는 방침이다.또 베트남 호치민도 방문해 현지 교민들과 만나고 베트남에 진출한 한국 기업들의 공장을 방문해 애로사항도 청취할 예정이다.강소현 기자 kang4201@mt.co.kr▶고수들의 재테크 비법 영상 ▶거품 뺀 솔직 시승기 ▶머니S기사, 네이버 메인에서 보세요<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>

"
